0.197466	-0.20888	1.30475	5
0.200516	-0.209682	1.307	5
0.202807	-0.209682	1.30775	5
0.205099	-0.209682	1.30725	5
0.206597	-0.20888	1.30575	5
0.20888	-0.20888	1.30225	5
0.210352	-0.208078	1.30125	5
0.212626	-0.208078	1.30125	5
0.215728	-0.20888	1.302	5
0.217174	-0.208078	1.29825	5
0.219448	-0.208078	1.29759	5
-0.0578468	-0.197552	1.24625	6
-0.0556639	-0.197552	1.24525	6
-0.053481	-0.197552	1.24525	6
-0.0512981	-0.197552	1.2485	6
-0.0491152	-0.197552	1.24575	6
-0.0469323	-0.197552	1.24575	6
-0.0447494	-0.197552	1.2485	6
-0.0427375	-0.198346	1.25	6
-0.0405458	-0.198346	1.25	6
-0.0383542	-0.198346	1.25	6
-0.0361625	-0.198346	1.25	6
-0.0339708	-0.198346	1.25	6
-0.0317792	-0.198346	1.25	6
-0.0295875	-0.198346	1.25	6
-0.0273958	-0.198346	1.24925	6
-0.0252042	-0.198346	1.24575	6
-0.0230125	-0.198346	1.24575	6
-0.0208208	-0.198346	1.2495	6
-0.0186292	-0.198346	1.25	6
-0.0164375	-0.198346	1.25	6
-0.0142458	-0.198346	1.25	6
-0.0120542	-0.198346	1.25	6
-0.0098625	-0.198346	1.25	6
-0.00767083	-0.198346	1.25	6
-0.00547917	-0.198346	1.25	6
0.168433	-0.20739	1.30675	5
0.170725	-0.20739	1.3055	5
0.172354	-0.206597	1.302	5
0.174637	-0.206597	1.302	5
0.17692	-0.206597	1.302	5
0.179203	-0.206597	1.3	5
0.180789	-0.205804	1.297	5
0.183063	-0.205804	1.297	5
0.185337	-0.205804	1.297	5
0.187611	-0.205804	1.297	5
0.189885	-0.205804	1.297	5
0.192159	-0.205804	1.29975	5
0.194433	-0.205804	1.30025	5
0.197466	-0.206597	1.303	5
0.200516	-0.20739	1.3065	5
0.202807	-0.20739	1.307	5
0.205099	-0.20739	1.307	5
0.206597	-0.206597	1.3045	5
0.20888	-0.206597	1.302	5
0.210352	-0.205804	1.301	5
0.212626	-0.205804	1.301	5
0.215728	-0.206597	1.3015	5
0.217174	-0.205804	1.29725	5
0.219448	-0.205804	1.29725	5
0.221722	-0.205804	1.29725	5
0.223996	-0.205804	1.30051	5
-0.0600297	-0.19537	1.24625	6
-0.0578468	-0.19537	1.245	6
-0.0556639	-0.19537	1.245	6
-0.053481	-0.19537	1.245	6
-0.0512981	-0.19537	1.245	6
-0.0491152	-0.19537	1.245	6
-0.0469323	-0.19537	1.245	6
-0.0447494	-0.19537	1.245	6
-0.0425665	-0.19537	1.2455	6
-0.0403836	-0.19537	1.245	6
-0.0382007	-0.19537	1.245	6
-0.0360178	-0.19537	1.245	6
-0.0338349	-0.19537	1.245	6
-0.031652	-0.19537	1.245	6
-0.0294692	-0.19537	1.245	6
-0.0272862	-0.19537	1.245	6
-0.0251033	-0.19537	1.245	6
-0.0229205	-0.19537	1.245	6
-0.0207375	-0.19537	1.245	6
-0.0186292	-0.196154	1.25	6
-0.0164375	-0.196154	1.25	6
-0.0142458	-0.196154	1.25	6
-0.0120542	-0.196154	1.25	6
-0.0098625	-0.196154	1.25	6
-0.00767083	-0.196154	1.25	6
-0.00547917	-0.196154	1.249	6
-0.0032875	-0.196154	1.24889	6
0.166141	-0.205099	1.30561	5
0.168433	-0.205099	1.30275	5
0.170072	-0.204314	1.302	5
0.172354	-0.204314	1.3	5
0.174637	-0.204314	1.2995	5
0.17692	-0.204314	1.2995	5
0.178515	-0.20353	1.297	5
0.180789	-0.20353	1.297	5
0.183063	-0.20353	1.297	5
0.185337	-0.20353	1.297	5
0.187611	-0.20353	1.297	5
0.189885	-0.20353	1.297	5
0.192159	-0.20353	1.29975	5
0.194433	-0.20353	1.29975	5
0.196707	-0.20353	1.29975	5
0.199749	-0.204314	1.30425	5
0.202807	-0.205099	1.307	5
0.205099	-0.205099	1.307	5
0.206597	-0.204314	1.303	5
0.20888	-0.204314	1.302	5
0.211163	-0.204314	1.30175	5
0.213446	-0.204314	1.30175	5
0.215728	-0.204314	1.3015	5
0.217174	-0.20353	1.29725	5
0.219448	-0.20353	1.297	5
0.221722	-0.20353	1.297	5
0.22486	-0.204314	1.301	5
0.227143	-0.204314	1.30175	5
0.229425	-0.204314	1.30175	11
-0.0622126	-0.193187	1.24625	6
-0.0600297	-0.193187	1.24525	6
-0.0578468	-0.193187	1.245	6
-0.0556639	-0.193187	1.245	6
-0.053481	-0.193187	1.245	6
-0.0512981	-0.193187	1.245	6
-0.0491152	-0.193187	1.245	6
-0.0469323	-0.193187	1.245	6
-0.0447494	-0.193187	1.245	6
-0.0425665	-0.193187	1.245	6
-0.0403836	-0.193187	1.245	6
-0.0382007	-0.193187	1.245	6
-0.0360178	-0.193187	1.245	6
-0.0338349	-0.193187	1.245	6
-0.031652	-0.193187	1.245	6
-0.0294692	-0.193187	1.245	6
-0.0272862	-0.193187	1.245	6
-0.0251033	-0.193187	1.245	6
-0.0229205	-0.193187	1.245	6
-0.0207375	-0.193187	1.245	6
-0.0186292	-0.193962	1.25	6
-0.0164375	-0.193962	1.25	6
-0.0142458	-0.193962	1.25	6
-0.0120542	-0.193962	1.25	6
-0.0098625	-0.193962	1.2495	6
-0.00764015	-0.193187	1.245	6
-0.00545725	-0.193187	1.245	6
-0.00326383	-0.192566	1.241	6
-0.00108794	-0.192566	1.241	6
0.00109145	-0.193187	1.2428	6
0.163223	-0.202031	1.302	5
0.165506	-0.202031	1.302	5
0.167789	-0.202031	1.30175	5
0.169418	-0.201256	1.29875	5
0.171693	-0.201256	1.297	5
0.173967	-0.201256	1.297	5
0.176241	-0.201256	1.297	5
0.178515	-0.201256	1.297	5
0.180789	-0.201256	1.297	5
0.183063	-0.201256	1.297	5
0.185337	-0.201256	1.297	5
0.187611	-0.201256	1.297	5
0.189885	-0.201256	1.297	5
0.192159	-0.201256	1.29975	5
0.194433	-0.201256	1.29975	5
0.196707	-0.201256	1.29975	5
0.199749	-0.202031	1.302	5
0.202031	-0.202031	1.302	5
0.204314	-0.202031	1.302	5
0.206597	-0.202031	1.302	5
0.20888	-0.202031	1.302	5
0.211163	-0.202031	1.302	5
0.213446	-0.202031	1.302	5
0.2149	-0.201256	1.30075	5
0.217174	-0.201256	1.29775	5
0.219448	-0.201256	1.297	5
0.221722	-0.201256	1.297	5
0.22486	-0.202031	1.29925	5
0.22627	-0.201256	1.29775	5
0.228544	-0.201256	1.297	5
0.230818	-0.201256	1.2955	11
0.233093	-0.201256	1.2955	11
-0.0622126	-0.191004	1.24575	6
-0.0600297	-0.191004	1.245	6
-0.0578468	-0.191004	1.245	6
-0.0556639	-0.191004	1.245	6
-0.053481	-0.191004	1.245	6
-0.0512981	-0.191004	1.245	6
-0.0491152	-0.191004	1.245	6
-0.0469323	-0.191004	1.245	6
-0.0447494	-0.191004	1.245	6
-0.0425665	-0.191004	1.245	6
-0.0402539	-0.19039	1.2414	6
-0.038078	-0.19039	1.2414	6
-0.0360178	-0.191004	1.2444	6
-0.0338349	-0.191004	1.2444	6
-0.031652	-0.191004	1.2444	6
-0.0294692	-0.191004	1.2444	6
-0.0272862	-0.191004	1.2438	6
-0.0251033	-0.191004	1.2438	6
-0.0229205	-0.191004	1.245	6
-0.0207375	-0.191004	1.245	6
-0.0185547	-0.191004	1.245	6
-0.0163717	-0.191004	1.245	6
-0.0141888	-0.191004	1.245	6
-0.0120059	-0.191004	1.2426	6
-0.00982305	-0.191004	1.2426	6
-0.0076156	-0.19039	1.241	6
-0.00543972	-0.19039	1.241	6
-0.00326383	-0.19039	1.2385	6
-0.00108356	-0.189623	1.238	6
0.00108356	-0.189623	1.236	6
0.00325068	-0.189623	1.236	6
0.0054178	-0.189623	1.236	6
0.00756037	-0.189009	1.2326	6
0.00972048	-0.189009	1.2326	6
0.162596	-0.198981	1.29775	5
0.16487	-0.198981	1.29775	5
0.167144	-0.198981	1.297	5
0.169418	-0.198981	1.297	5
0.171693	-0.198981	1.297	5
0.173967	-0.198981	1.297	5
0.176241	-0.198981	1.297	5
0.178515	-0.198981	1.29525	5
0.180092	-0.198214	1.292	5
0.182357	-0.198214	1.292	5
0.184622	-0.198214	1.292	5
0.186888	-0.198214	1.292	5
0.189153	-0.198214	1.292	5
0.191418	-0.198214	1.29475	5
0.193684	-0.198214	1.298	5
0.196707	-0.198981	1.29975	5
0.199749	-0.199749	1.302	5
0.202031	-0.199749	1.302	5
0.204314	-0.199749	1.302	5
0.205804	-0.198981	1.301	5
0.208078	-0.198981	1.301	5
0.210352	-0.198981	1.29825	5
0.212626	-0.198981	1.29825	5
0.2149	-0.198981	1.297	5
0.217174	-0.198981	1.297	5
0.219448	-0.198981	1.297	5
0.221722	-0.198981	1.297	5
0.223996	-0.198981	1.297	5
0.22627	-0.198981	1.297	5
0.228544	-0.198981	1.297	5
0.229929	-0.198214	1.29375	11
0.232194	-0.198214	1.29375	11
0.234459	-0.198214	1.2955	11
0.236725	-0.198214	1.293	11
0.23899	-0.198214	1.293	11
0.242189	-0.198981	1.297	11
-0.0643955	-0.188821	1.24433	6
-0.0622126	-0.188821	1.2436	6
-0.0600297	-0.188821	1.2438	6
-0.0578468	-0.188821	1.245	6
-0.0554851	-0.188214	1.2446	6
-0.0533092	-0.188214	1.243	6
-0.0511333	-0.188214	1.243	6
-0.0491152	-0.188821	1.2432	6
-0.0467816	-0.188214	1.2412	6
-0.0446057	-0.188214	1.2412	6
-0.0424298	-0.188214	1.241	6
-0.0402539	-0.188214	1.241	6
-0.038078	-0.188214	1.241	6
-0.0359021	-0.188214	1.24075	6
-0.0337262	-0.188214	1.23875	6
-0.0315504	-0.188214	1.23875	6
-0.0293745	-0.188214	1.241	6
-0.0271986	-0.188214	1.23925	6
-0.0250227	-0.188214	1.23925	6
-0.0228468	-0.188214	1.241	6
-0.0206709	-0.188214	1.2414	6
-0.0185547	-0.188821	1.2416	6
-0.0163192	-0.188214	1.241	6
-0.0141433	-0.188214	1.241	6
-0.0119674	-0.188214	1.24025	6
-0.00979149	-0.188214	1.24025	6
-0.0076156	-0.188214	1.239	6
-0.00543972	-0.188214	1.23875	6
-0.00325068	-0.187456	1.236	6
-0.00108356	-0.187456	1.236	6
0.00108356	-0.187456	1.236	6
0.00325068	-0.187456	1.236	6
0.0054178	-0.187456	1.236	6
0.00756037	-0.186849	1.232	6
0.00972048	-0.186849	1.232	6
0.0118806	-0.186849	1.23125	6
0.0140407	-0.186849	1.2312	6
0.162596	-0.196707	1.297	5
0.16487	-0.196707	1.297	5
0.167144	-0.196707	1.297	5
0.169418	-0.196707	1.297	5
0.171693	-0.196707	1.297	5
0.173967	-0.196707	1.297	5
0.176241	-0.196707	1.296	5
0.177827	-0.195949	1.293	5
0.180092	-0.195949	1.292	5
0.182357	-0.195949	1.292	5
0.184622	-0.195949	1.292	5
0.186888	-0.195949	1.292	5
0.189153	-0.195949	1.292	5
0.191418	-0.195949	1.29475	5
0.193684	-0.195949	1.2955	5
0.196707	-0.196707	1.29875	5
0.198981	-0.196707	1.29875	5
0.201256	-0.196707	1.2985	5
0.20353	-0.196707	1.2985	5
0.205804	-0.196707	1.297	5
0.208078	-0.196707	1.297	5
0.210352	-0.196707	1.297	5
0.212626	-0.196707	1.297	5
0.2149	-0.196707	1.297	5
0.217174	-0.196707	1.297	5
0.219448	-0.196707	1.297	5
0.221722	-0.196707	1.297	5
0.223996	-0.196707	1.297	5
0.22627	-0.196707	1.297	5
0.228544	-0.196707	1.297	5
0.229929	-0.195949	1.292	11
0.232194	-0.195949	1.292	11
0.234459	-0.195949	1.2925	11
0.236725	-0.195949	1.293	11
0.23899	-0.195949	1.293	11
0.242189	-0.196707	1.297	11
0.24352	-0.195949	1.2965	11
0.245786	-0.195949	1.294	11
0.248051	-0.195949	1.29305	11
0.250316	-0.195949	1.29386	11
-0.0641887	-0.186038	1.241	6
-0.0620128	-0.186038	1.241	6
-0.0598369	-0.186038	1.241	6
-0.057661	-0.186038	1.241	6
-0.0554851	-0.186038	1.241	6
-0.0533092	-0.186038	1.241	6
-0.0511333	-0.186038	1.241	6
-0.0487602	-0.185289	1.2365	6
-0.0465931	-0.185289	1.236	6
-0.044426	-0.185289	1.236	6
-0.0422588	-0.185289	1.2365	6
-0.0400917	-0.185289	1.236	6
-0.0379246	-0.185289	1.236	6
-0.0357575	-0.185289	1.236	6
-0.0335904	-0.185289	1.236	6
-0.0314232	-0.185289	1.236	6
-0.0292561	-0.185289	1.236	6
-0.027089	-0.185289	1.236	6
-0.0249219	-0.185289	1.236	6
-0.0227548	-0.185289	1.236	6
-0.0206709	-0.186038	1.241	6
-0.018495	-0.186038	1.241	6
-0.0163192	-0.186038	1.241	6
-0.0141433	-0.186038	1.239	6
-0.0119192	-0.185289	1.236	6
-0.00975204	-0.185289	1.236	6
-0.00758492	-0.185289	1.236	6
-0.0054178	-0.185289	1.236	6
-0.00325068	-0.185289	1.236	6
-0.00108356	-0.185289	1.236	6
0.00108356	-0.185289	1.236	6
0.00325068	-0.185289	1.236	6
0.0054178	-0.185289	1.236	6
0.00756037	-0.184689	1.232	6
0.00972048	-0.184689	1.232	6
0.0118806	-0.184689	1.23125	6
0.0140407	-0.184689	1.23125	6
0.0162008	-0.184689	1.23	6
0.0183609	-0.184689	1.22973	6
0.157439	-0.193684	1.292	5
0.159704	-0.193684	1.292	5
0.162596	-0.194433	1.297	5
0.16487	-0.194433	1.29625	5
0.1665	-0.193684	1.29375	5
0.168765	-0.193684	1.29375	5
0.171031	-0.193684	1.29225	5
0.173296	-0.193684	1.29225	5
0.175561	-0.193684	1.29225	5
0.177827	-0.193684	1.292	5
0.180092	-0.193684	1.292	5
0.182357	-0.193684	1.292	5
0.184622	-0.193684	1.292	5
0.186888	-0.193684	1.292	5
0.189153	-0.193684	1.292	5
0.191418	-0.193684	1.29475	5
0.193684	-0.193684	1.29475	5
0.195949	-0.193684	1.29475	5
0.198214	-0.193684	1.29575	5
0.20048	-0.193684	1.29575	5
0.202745	-0.193684	1.29625	5
0.20501	-0.193684	1.29425	5
0.207276	-0.193684	1.29425	5
0.209541	-0.193684	1.2945	5
0.211806	-0.193684	1.29475	5
0.2149	-0.194433	1.29675	5
0.217174	-0.194433	1.29675	5
0.219448	-0.194433	1.29675	5
0.221722	-0.194433	1.29675	5
0.223996	-0.194433	1.297	5
0.22627	-0.194433	1.297	5
0.228544	-0.194433	1.29675	5
0.229929	-0.193684	1.292	11
0.232194	-0.193684	1.292	11
0.234459	-0.193684	1.2925	11
0.236725	-0.193684	1.29225	11
0.23899	-0.193684	1.29225	11
0.241255	-0.193684	1.293	11
0.24352	-0.193684	1.292	11
0.245025	-0.193084	1.2914	11
0.247283	-0.193084	1.288	11
0.248573	-0.192335	1.28575	11
0.250822	-0.192335	1.285	11
0.253072	-0.192335	1.2845	11
0.255321	-0.192335	1.28175	11
-0.0707163	-0.183862	1.24025	6
-0.0685404	-0.183862	1.23925	6
-0.0663645	-0.183862	1.2395	6
-0.0641887	-0.183862	1.24	6
-0.0617629	-0.183122	1.23875	6
-0.0595958	-0.183122	1.239	6
-0.057661	-0.183862	1.23975	6
-0.0554851	-0.183862	1.23925	6
-0.0530944	-0.183122	1.236	6
-0.0509273	-0.183122	1.236	6
-0.0487602	-0.183122	1.236	6
-0.0465931	-0.183122	1.2356	6
-0.044426	-0.183122	1.2356	6
-0.0422588	-0.183122	1.236	6
-0.039962	-0.182529	1.2334	6
-0.0378019	-0.182529	1.2326	6
-0.0356418	-0.182529	1.2326	6
-0.0334817	-0.182529	1.232	6
-0.0313215	-0.182529	1.232	6
-0.0292561	-0.183122	1.2358	6
-0.0270013	-0.182529	1.2338	6
-0.0248412	-0.182529	1.2328	6
-0.0226811	-0.182529	1.233	6
-0.0205876	-0.183122	1.236	6
-0.0184205	-0.183122	1.23975	6
-0.0162534	-0.183122	1.236	6
-0.0140863	-0.183122	1.236	6
-0.0119192	-0.183122	1.236	6
-0.00975204	-0.183122	1.236	6
-0.00758492	-0.183122	1.236	6
-0.0054178	-0.183122	1.236	6
-0.00325068	-0.183122	1.236	6
-0.00108356	-0.183122	1.236	6
0.00108356	-0.183122	1.236	6
0.00325068	-0.183122	1.236	6
0.0054178	-0.183122	1.236	6
0.00756037	-0.182529	1.232	6
0.00972048	-0.182529	1.232	6
0.0118324	-0.181788	1.22925	6
0.0139837	-0.181788	1.22925	6
0.016135	-0.181788	1.227	6
0.0182864	-0.181788	1.226	6
0.0203045	-0.180603	1.2202	6
0.0224418	-0.180603	1.22005	6
0.157439	-0.191418	1.292	5
0.159704	-0.191418	1.292	5
0.161969	-0.191418	1.292	5
0.164235	-0.191418	1.292	5
0.1665	-0.191418	1.292	5
0.168765	-0.191418	1.292	5
0.171031	-0.191418	1.292	5
0.173296	-0.191418	1.292	5
0.175561	-0.191418	1.292	5
0.177827	-0.191418	1.292	5
0.180092	-0.191418	1.292	5
0.182357	-0.191418	1.292	5
0.184622	-0.191418	1.292	5
0.186888	-0.191418	1.292	5
0.189153	-0.191418	1.292	5
0.191418	-0.191418	1.29475	5
0.193684	-0.191418	1.2945	5
0.195949	-0.191418	1.292	5
0.197601	-0.190826	1.2912	5
0.199859	-0.190826	1.2912	5
0.202745	-0.191418	1.292	5
0.204376	-0.190826	1.2908	5
0.206634	-0.190826	1.2908	5
0.209541	-0.191418	1.2918	5
0.211806	-0.191418	1.2918	5
0.214071	-0.191418	1.292	5
0.216337	-0.191418	1.292	5
0.218602	-0.191418	1.292	5
0.220867	-0.191418	1.292	5
0.223133	-0.191418	1.292	5
0.225398	-0.191418	1.292	5
0.227663	-0.191418	1.292	5
0.229929	-0.191418	1.292	11
0.232194	-0.191418	1.292	11
0.234459	-0.191418	1.292	11
0.236725	-0.191418	1.292	11
0.23899	-0.191418	1.292	11
0.241255	-0.191418	1.29225	11
0.24352	-0.191418	1.292	11
0.245025	-0.190826	1.2906	11
0.247283	-0.190826	1.288	11
0.248573	-0.190085	1.28575	11
0.250822	-0.190085	1.28375	11
0.253072	-0.190085	1.28275	11
0.255321	-0.190085	1.28225	11
0.257571	-0.190085	1.28225	11
0.258808	-0.189344	1.28025	11
0.261049	-0.189344	1.28025	11
0.263289	-0.189344	1.27825	11
0.26553	-0.189344	1.27565	11
0.266723	-0.188603	1.27357	11
0.268955	-0.188603	1.27357	11
-0.0728922	-0.181687	1.24025	6
-0.0704314	-0.180955	1.237	6
-0.0682643	-0.180955	1.23675	6
-0.0660972	-0.180955	1.23625	6
-0.06393	-0.180955	1.23625	6
-0.0617629	-0.180955	1.236	6
-0.0595958	-0.180955	1.236	6
-0.0574287	-0.180955	1.236	6
-0.0552616	-0.180955	1.236	6
-0.0530944	-0.180955	1.236	6
-0.0509273	-0.180955	1.236	6
-0.0486024	-0.180369	1.2334	6
-0.0464423	-0.180369	1.2324	6
-0.0442822	-0.180369	1.2324	6
-0.0421221	-0.180369	1.2324	6
-0.039962	-0.180369	1.232	6
-0.0378019	-0.180369	1.232	6
-0.0356418	-0.180369	1.232	6
-0.0334817	-0.180369	1.232	6
-0.0313215	-0.180369	1.232	6
-0.0291614	-0.180369	1.232	6
-0.0270013	-0.180369	1.232	6
-0.0248412	-0.180369	1.232	6
-0.0226811	-0.180369	1.232	6
-0.0205876	-0.180955	1.236	6
-0.0184205	-0.180955	1.23725	6
-0.0162534	-0.180955	1.236	6
-0.0140863	-0.180955	1.236	6
-0.0119192	-0.180955	1.236	6
-0.00975204	-0.180955	1.236	6
-0.00758492	-0.180955	1.236	6
-0.0054178	-0.180955	1.236	6
-0.00325068	-0.180955	1.236	6
-0.00108356	-0.180955	1.2358	6
0.00108356	-0.180955	1.2358	6
0.00325068	-0.180955	1.2354	6
0.00540027	-0.180369	1.2322	6
0.00756037	-0.180369	1.232	6
0.00972048	-0.180369	1.23025	6
0.0118324	-0.179637	1.22725	6
0.0139837	-0.179637	1.227	6
0.016135	-0.179637	1.2258	6
0.0182864	-0.179637	1.2252	6
0.0203045	-0.178466	1.2198	6
0.0224418	-0.178466	1.2194	6
0.0245791	-0.178466	1.2192	6
0.0267164	-0.178466	1.2194	6
0.155174	-0.189153	1.292	5
0.157439	-0.189153	1.292	5
0.159704	-0.189153	1.292	5
0.161969	-0.189153	1.292	5
0.164235	-0.189153	1.292	5
0.165985	-0.188567	1.2908	5
0.168243	-0.188567	1.2908	5
0.171031	-0.189153	1.292	5
0.173296	-0.189153	1.2916	5
0.175561	-0.189153	1.2896	5
0.177827	-0.189153	1.2896	5
0.180092	-0.189153	1.292	5
0.182357	-0.189153	1.292	5
0.184622	-0.189153	1.292	5
0.186309	-0.188567	1.2888	5
0.188567	-0.188567	1.2884	5
0.190826	-0.188567	1.2902	5
0.193084	-0.188567	1.2902	5
0.195342	-0.188567	1.288	5
0.197601	-0.188567	1.288	5
0.199859	-0.188567	1.288	5
0.202117	-0.188567	1.2884	5
0.204376	-0.188567	1.288	5
0.206634	-0.188567	1.288	5
0.208892	-0.188567	1.288	5
0.21115	-0.188567	1.2898	5
0.214071	-0.189153	1.2918	5
0.216337	-0.189153	1.292	5
0.218602	-0.189153	1.2912	5
0.220867	-0.189153	1.2912	11
0.223133	-0.189153	1.2918	11
0.225398	-0.189153	1.292	11
0.227663	-0.189153	1.292	11
0.229929	-0.189153	1.2918	11
0.232194	-0.189153	1.2918	11
0.234459	-0.189153	1.292	11
0.235992	-0.188567	1.2888	11
0.23825	-0.188567	1.2888	11
0.241255	-0.189153	1.2916	11
0.242767	-0.188567	1.2886	11
0.245025	-0.188567	1.288	11
0.247283	-0.188567	1.28725	11
0.248573	-0.187835	1.28325	11
0.250822	-0.187835	1.28325	11
0.253072	-0.187835	1.283	11
0.255321	-0.187835	1.28275	11
0.257571	-0.187835	1.28275	11
0.258808	-0.187103	1.2785	11
0.261049	-0.187103	1.2785	11
0.263289	-0.187103	1.278	11
0.26553	-0.187103	1.27575	11
0.266723	-0.186371	1.2745	11
0.268955	-0.186371	1.2745	11
0.271187	-0.186371	1.27625	11
0.273419	-0.186371	1.2775	11
0.276734	-0.187103	1.278	11
0.278975	-0.187103	1.278	11
-0.0747656	-0.178787	1.23782	6
-0.0725985	-0.178787	1.23685	6
-0.0704314	-0.178787	1.2356	6
-0.0682643	-0.178787	1.2358	6
